SO2,NO2,O3,CO,PM10,PM2.5,total_bad
0.004,0.032,0.026000000000000002,0.5,39.0,22.0,0
0.005,0.016,0.02,0.5,49.0,40.0,0
0.004,0.017,0.034,0.3,33.0,16.0,0
0.005,0.049,0.003,0.6,36.0,27.0,0
0.003,0.045,0.023,0.5,25.0,16.0,0
0.003,0.013999999999999999,0.021,0.6,37.0,25.0,0
0.005,0.034,0.005,1.5,27.0,14.0,0
0.005,0.024,0.04,0.4,21.0,11.0,0
0.001,0.008,0.042,0.3,36.0,23.0,0
0.003,0.013999999999999999,0.03,0.4,115.0,12.0,0
0.003,0.015,0.039,0.4,36.0,14.0,0
0.006,0.012,0.068,0.4,28.0,16.0,0
0.006999999999999999,0.051,0.003,0.7,71.0,52.0,0
0.004,0.08800000000000001,0.003,1.4,235.0,166.0,0
0.002,0.021,0.023,0.4,25.0,12.0,0
0.006,0.049,0.003,1.0,64.0,33.0,0
0.006999999999999999,0.022000000000000002,0.046,0.4,21.0,16.0,0
0.003,0.03,0.006999999999999999,0.6,34.0,22.0,0
0.005,0.027000000000000003,0.040999999999999995,0.4,50.0,19.0,0
0.006,0.062,0.02,0.8,54.0,27.0,0
0.004,0.015,0.04,0.9,76.0,57.0,0
0.006,0.027999999999999997,0.09699999999999999,0.6,72.0,39.0,0
0.005,0.055,0.001,0.9,30.0,20.0,0
0.002,0.017,0.006999999999999999,0.3,6.0,4.0,0
0.004,0.024,0.052000000000000005,0.6,38.0,20.0,0
0.003,0.031,0.004,0.4,23.0,14.0,0
0.004,0.027000000000000003,0.001,0.3,24.0,16.0,0
0.003,0.012,0.015,0.5,21.0,5.0,0
0.003,0.019,0.03,0.3,9.0,3.0,0
0.006,0.006,0.027999999999999997,0.3,3.0,1.0,0
0.002,0.027000000000000003,0.012,0.4,13.0,7.0,0
0.002,0.031,0.001,0.5,40.0,22.0,0
0.002,0.012,0.069,0.2,23.0,11.0,0
0.003,0.027999999999999997,0.008,0.4,23.0,1.0,0
0.006,0.009000000000000001,0.042,0.4,32.0,24.0,0
0.006999999999999999,0.043,0.003,0.7,64.0,38.0,0
0.002,0.015,0.04,0.2,18.0,4.0,0
0.015,0.08800000000000001,0.004,1.0,108.0,79.0,0
0.003,0.015,0.031,0.6,41.0,34.0,0
0.004,0.006999999999999999,0.017,0.2,26.0,22.0,0
0.004,0.03,0.025,0.8,39.0,29.0,0
0.003,0.039,0.02,0.4,42.0,31.0,0
0.006,0.038,0.021,0.7,63.0,27.0,0
0.005,0.055999999999999994,0.006,0.5,63.0,24.0,0
0.005,0.04,0.028999999999999998,0.6,68.0,38.0,0
0.006,0.019,0.028999999999999998,0.4,37.0,8.0,0
0.003,0.012,0.053,0.3,34.0,19.0,0
0.004,0.026000000000000002,0.027000000000000003,0.4,20.0,14.0,0
0.006999999999999999,0.031,0.021,0.4,58.0,40.0,0
0.006999999999999999,0.033,0.008,0.6,20.0,10.0,0
0.005,0.028999999999999998,0.033,0.5,43.0,25.0,0
0.004,0.03,0.053,0.7,79.0,44.0,0
0.004,0.012,0.057999999999999996,0.4,34.0,19.0,0
0.006,0.03,0.027999999999999997,0.4,32.0,19.0,0
0.005,0.04,0.006,0.7,35.0,28.0,0
0.005,0.017,0.027999999999999997,0.9,127.0,96.0,0
0.003,0.02,0.023,0.3,24.0,10.0,0
0.003,0.036000000000000004,0.001,0.6,35.0,25.0,0
0.005,0.035,0.005,0.7,36.0,20.0,0
0.005,0.038,0.052000000000000005,0.5,53.0,36.0,0
0.003,0.039,0.006,0.5,13.0,8.0,0
0.005,0.026000000000000002,0.008,0.5,28.0,12.0,0
0.004,0.045,0.008,0.6,62.0,50.0,0
0.005,0.027000000000000003,0.019,0.5,27.0,5.0,0
0.003,0.016,0.018000000000000002,0.6,11.0,11.0,0
0.004,0.033,0.018000000000000002,0.4,55.0,23.0,0
0.004,0.055999999999999994,0.006999999999999999,0.7,31.0,18.0,0
0.003,0.047,0.002,0.9,59.0,31.0,0
0.003,0.026000000000000002,0.045,0.4,22.0,17.0,0
0.002,0.013999999999999999,0.02,0.3,23.0,12.0,0
0.005,0.02,0.019,0.3,30.0,13.0,0
0.005,0.046,0.002,0.8,43.0,30.0,0
0.004,0.04,0.005,0.6,41.0,23.0,0
0.006999999999999999,0.044000000000000004,0.021,0.5,45.0,16.0,0
0.002,0.027999999999999997,0.012,0.5,33.0,25.0,0
0.005,0.009000000000000001,0.013000000000000001,0.3,41.0,4.0,0
0.003,0.035,0.015,0.4,16.0,7.0,0
0.005,0.040999999999999995,0.008,1.0,98.0,45.0,0
0.004,0.037000000000000005,0.012,0.4,65.0,24.0,0
0.002,0.017,0.011000000000000001,0.3,16.0,8.0,0
0.006,0.04,0.006,1.1,57.0,33.0,0
0.005,0.013000000000000001,0.036000000000000004,0.3,30.0,11.0,0
0.004,0.069,0.002,0.8,44.0,27.0,0
0.003,0.011000000000000001,0.053,0.4,31.0,28.0,0
0.005,0.042,0.021,0.5,55.0,33.0,0
0.005,0.027000000000000003,0.055999999999999994,0.4,37.0,25.0,0
0.004,0.055,0.002,0.9,30.0,21.0,0
0.003,0.022000000000000002,0.025,0.4,21.0,16.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.005,0.038,0.006,0.4,63.0,22.0,0
0.003,0.044000000000000004,0.01,0.7,53.0,22.0,0
0.004,0.027999999999999997,0.024,0.4,22.0,13.0,0
0.003,0.048,0.013000000000000001,0.7,55.0,16.0,0
0.006,0.018000000000000002,0.04,0.3,29.0,24.0,0
0.003,0.019,0.004,0.7,25.0,22.0,0
0.004,0.019,0.027999999999999997,0.2,43.0,7.0,0
0.004,0.019,0.035,0.5,35.0,26.0,0
0.005,0.065,0.008,0.7,47.0,42.0,0
0.004,0.019,0.044000000000000004,0.3,20.0,15.0,0
0.001,0.006999999999999999,0.047,0.4,14.0,5.0,0
0.004,0.013999999999999999,0.061,0.3,45.0,26.0,0
0.004,0.013999999999999999,0.038,0.5,19.0,7.0,0
0.004,0.026000000000000002,0.024,0.5,25.0,23.0,0
0.004,0.018000000000000002,0.027000000000000003,0.3,14.0,9.0,0
0.004,0.019,0.057,0.6,66.0,38.0,0
0.004,0.011000000000000001,0.052000000000000005,0.2,36.0,10.0,0
0.006,0.034,0.004,0.5,22.0,13.0,0
0.005,0.021,0.002,0.5,26.0,13.0,0
0.003,0.04,0.008,0.4,54.0,15.0,0
0.004,0.013999999999999999,0.024,0.3,61.0,9.0,0
0.004,0.011000000000000001,0.013999999999999999,0.3,27.0,14.0,0
0.003,0.017,0.034,0.5,34.0,36.0,0
0.006,0.043,0.008,0.8,47.0,35.0,0
0.004,0.013000000000000001,0.023,0.4,13.0,6.0,0
0.006,0.043,0.011000000000000001,0.4,28.0,11.0,0
0.003,0.04,0.002,0.8,35.0,13.0,0
0.005,0.057,0.003,0.9,71.0,57.0,0
0.004,0.015,0.003,0.5,19.0,9.0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
0.004,0.044000000000000004,0.002,0.8,48.0,35.0,0
0.005,0.01,0.026000000000000002,0.4,23.0,15.0,0
0.004,0.02,0.057,0.3,9.0,9.0,0
0.003,0.013000000000000001,0.021,0.7,114.0,17.0,0
0.003,0.01,0.055999999999999994,0.3,41.0,18.0,0
0.005,0.009000000000000001,0.023,0.3,45.0,8.0,0
0.003,0.025,0.013999999999999999,0.3,25.0,23.0,0
0.003,0.036000000000000004,0.003,0.6,41.0,28.0,0
0.004,0.011000000000000001,0.044000000000000004,0.3,27.0,19.0,0
0.003,0.035,0.02,0.4,17.0,12.0,0
0.003,0.037000000000000005,0.013999999999999999,0.5,16.0,10.0,0
0.004,0.021,0.021,0.4,29.0,18.0,0
0.003,0.005,0.05,0.3,23.0,9.0,0
0.004,0.025,0.034,0.4,29.0,17.0,0
0.005,0.053,0.006,1.0,32.0,14.0,0
0.006,0.013000000000000001,0.035,0.3,31.0,27.0,0
0.005,0.071,0.002,1.3,41.0,29.0,0
0.006,0.044000000000000004,0.038,0.6,51.0,20.0,0
0.004,0.011000000000000001,0.033,0.3,15.0,8.0,0
0.006,0.026000000000000002,0.018000000000000002,0.4,28.0,17.0,0
0.002,0.016,0.037000000000000005,0.3,14.0,5.0,0
0.004,0.015,0.052000000000000005,0.4,40.0,15.0,0
0.002,0.011000000000000001,0.040999999999999995,0.3,34.0,9.0,0
0.003,0.032,0.017,0.4,47.0,15.0,0
0.004,0.02,0.02,0.4,22.0,10.0,0
0.005,0.034,0.022000000000000002,0.4,62.0,27.0,0
0.006,0.013999999999999999,0.013999999999999999,0.4,34.0,26.0,0
0.005,0.011000000000000001,0.013000000000000001,0.4,24.0,17.0,0
0.005,0.054000000000000006,0.002,1.0,49.0,24.0,0
0.005,0.011000000000000001,0.046,0.5,48.0,24.0,0
0.005,0.04,0.023,0.4,83.0,28.0,0
0.004,0.07,0.002,0.9,36.0,22.0,0
0.003,0.031,0.013999999999999999,0.5,37.0,23.0,0
0.004,0.053,0.003,0.8,92.0,65.0,0
0.005,0.013999999999999999,0.01,0.3,12.0,8.0,0
0.003,0.011000000000000001,0.026000000000000002,0.3,30.0,7.0,0
0.003,0.011000000000000001,0.024,0.3,0.0,0.0,0
0.003,0.052000000000000005,0.006999999999999999,0.4,34.0,22.0,0
0.005,0.035,0.004,0.5,32.0,13.0,0
0.0,0.0,0.0,0.0,30.0,20.0,0
0.002,0.012,0.033,0.3,13.0,5.0,0
0.005,0.069,0.003,0.9,46.0,37.0,0
0.006999999999999999,0.025,0.16,0.5,75.0,51.0,0
0.003,0.013999999999999999,0.034,0.3,30.0,13.0,0
0.005,0.018000000000000002,0.028999999999999998,0.3,20.0,18.0,0
0.005,0.036000000000000004,0.005,0.5,58.0,12.0,0
0.003,0.043,0.002,1.0,33.0,17.0,0
0.005,0.008,0.045,0.3,9.0,3.0,0
0.003,0.016,0.055,0.3,40.0,13.0,0
0.003,0.031,0.017,0.6,25.0,16.0,0
0.004,0.016,0.004,0.4,39.0,25.0,0
0.003,0.008,0.046,0.4,13.0,4.0,0
0.003,0.017,0.008,0.5,32.0,13.0,0
0.003,0.03,0.017,0.5,33.0,28.0,0
0.006,0.033,0.065,0.6,97.0,58.0,0
0.004,0.019,0.035,0.7,43.0,16.0,0
0.003,0.027000000000000003,0.036000000000000004,0.3,33.0,11.0,0
0.008,0.044000000000000004,0.002,1.4,27.0,22.0,0
0.005,0.025,0.013999999999999999,0.7,23.0,7.0,0
0.004,0.024,0.036000000000000004,0.4,41.0,31.0,0
0.005,0.034,0.028999999999999998,0.4,30.0,16.0,0
0.006,0.022000000000000002,0.03,0.3,47.0,30.0,0
0.003,0.012,0.026000000000000002,0.6,10.0,3.0,0
0.005,0.009000000000000001,0.024,0.5,37.0,19.0,0
0.003,0.037000000000000005,0.003,0.5,19.0,9.0,0
0.006,0.06,0.023,0.9,107.0,65.0,0
0.004,0.009000000000000001,0.021,0.2,9.0,3.0,0
0.003,0.019,0.046,0.6,44.0,33.0,0
0.006,0.061,0.006999999999999999,1.0,105.0,95.0,0
0.004,0.009000000000000001,0.031,0.4,45.0,14.0,0
0.005,0.03,0.018000000000000002,0.4,37.0,18.0,0
0.004,0.02,0.006999999999999999,0.4,28.0,18.0,0
0.006,0.01,0.032,0.3,35.0,21.0,0
0.004,0.015,0.064,0.3,26.0,18.0,0
0.008,0.021,0.028999999999999998,0.4,46.0,31.0,0
0.005,0.034,0.004,0.4,20.0,8.0,0
0.006999999999999999,0.055,0.009000000000000001,0.7,69.0,43.0,0
0.005,0.024,0.016,0.3,10.0,7.0,0
0.005,0.024,0.066,0.4,22.0,18.0,0
0.006,0.018000000000000002,0.044000000000000004,1.0,99.0,75.0,0
0.002,0.016,0.004,0.3,42.0,21.0,0
0.006,0.009000000000000001,0.03,0.6,84.0,68.0,0
0.003,0.021,0.013999999999999999,0.5,17.0,11.0,0
0.003,0.018000000000000002,0.045,0.3,26.0,9.0,0
0.008,0.10300000000000001,0.004,0.9,113.0,63.0,0
0.004,0.07200000000000001,0.004,0.8,97.0,71.0,0
0.002,0.018000000000000002,0.024,0.2,17.0,6.0,0
0.003,0.024,0.04,0.5,29.0,18.0,0
0.006,0.017,0.057,0.2,25.0,15.0,0
0.003,0.008,0.052000000000000005,0.4,25.0,44.0,0
0.003,0.037000000000000005,0.002,0.4,1985.0,19.0,0
0.002,0.02,0.036000000000000004,0.3,26.0,21.0,0
0.005,0.023,0.025,0.4,87.0,25.0,0
0.008,0.040999999999999995,0.006,0.6,53.0,28.0,0
0.001,0.013999999999999999,0.038,0.2,85.0,30.0,0
0.004,0.038,0.016,0.5,68.0,31.0,0
0.005,0.024,0.011000000000000001,0.2,57.0,17.0,0
0.006,0.031,0.048,0.4,48.0,24.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.003,0.028999999999999998,0.009000000000000001,0.4,20.0,8.0,0
0.004,0.027000000000000003,0.023,0.3,26.0,19.0,0
0.004,0.021,0.026000000000000002,0.5,22.0,9.0,0
0.004,0.048,0.008,0.6,49.0,24.0,0
0.004,0.009000000000000001,0.035,0.2,14.0,9.0,0
0.005,0.021,0.023,0.5,41.0,31.0,0
0.004,0.037000000000000005,0.013999999999999999,0.6,51.0,23.0,0
0.008,0.040999999999999995,0.026000000000000002,0.5,89.0,63.0,0
0.004,0.009000000000000001,0.037000000000000005,0.3,12.0,6.0,0
0.006,0.032,0.026000000000000002,0.5,28.0,21.0,0
0.003,0.032,0.005,0.4,140.0,13.0,0
0.005,0.022000000000000002,0.033,0.4,35.0,14.0,0
0.005,0.015,0.036000000000000004,0.4,18.0,11.0,0
0.004,0.035,0.001,0.7,44.0,30.0,0
0.005,0.043,0.004,0.8,36.0,24.0,0
0.003,0.026000000000000002,0.017,0.4,15.0,12.0,0
0.005,0.018000000000000002,0.008,0.3,16.0,12.0,0
0.008,0.033,0.042,0.5,89.0,44.0,0
0.005,0.02,0.028999999999999998,0.4,28.0,10.0,0
0.002,0.015,0.034,0.6,85.0,54.0,0
0.004,0.028999999999999998,0.026000000000000002,0.6,37.0,31.0,0
0.002,0.011000000000000001,0.036000000000000004,0.7,18.0,10.0,0
0.003,0.032,0.025,0.5,40.0,17.0,0
0.005,0.016,0.03,0.6,26.0,13.0,0
0.003,0.013000000000000001,0.02,0.3,15.0,12.0,0
0.005,0.013000000000000001,0.038,0.4,29.0,13.0,0
0.003,0.025,0.033,0.2,36.0,26.0,0
0.005,0.032,0.013000000000000001,0.6,34.0,26.0,0
0.008,0.044000000000000004,0.002,0.9,114.0,65.0,0
0.004,0.042,0.006999999999999999,0.7,45.0,22.0,0
0.004,0.006999999999999999,0.024,0.3,16.0,7.0,0
0.005,0.033,0.02,0.8,40.0,21.0,0
0.003,0.02,0.011000000000000001,0.4,21.0,15.0,0
0.002,0.011000000000000001,0.024,0.3,18.0,8.0,0
0.005,0.009000000000000001,0.037000000000000005,0.3,49.0,31.0,0
0.005,0.019,0.034,0.4,20.0,15.0,0
0.009000000000000001,0.035,0.028999999999999998,0.5,50.0,29.0,0
0.008,0.067,0.003,1.3,56.0,44.0,0
0.004,0.03,0.023,0.1,41.0,21.0,0
0.002,0.013000000000000001,0.037000000000000005,0.2,12.0,8.0,0
0.002,0.022000000000000002,0.016,0.3,12.0,7.0,0
0.004,0.034,0.013999999999999999,0.3,27.0,21.0,0
0.003,0.013999999999999999,0.022000000000000002,0.2,10.0,6.0,0
0.004,0.021,0.037000000000000005,0.4,985.0,22.0,0
0.004,0.025,0.005,0.1,35.0,24.0,0
0.003,0.024,0.042,0.3,11.0,3.0,0
0.002,0.017,0.016,0.3,6.0,4.0,0
0.005,0.028999999999999998,0.013000000000000001,0.6,50.0,23.0,0
0.004,0.035,0.013000000000000001,0.4,30.0,11.0,0
0.004,0.036000000000000004,0.0,0.3,38.0,24.0,0
0.003,0.009000000000000001,0.035,0.2,13.0,2.0,0
0.003,0.022000000000000002,0.004,0.3,12.0,5.0,0
0.005,0.027999999999999997,0.032,0.4,29.0,18.0,0
0.003,0.023,0.02,0.4,22.0,13.0,0
0.003,0.015,0.042,0.4,36.0,16.0,0
0.002,0.034,0.008,0.4,25.0,13.0,0
0.006999999999999999,0.031,0.063,0.5,48.0,23.0,0
0.002,0.015,0.008,0.3,41.0,21.0,0
0.006,0.016,0.017,0.3,61.0,14.0,0
0.006,0.034,0.006,0.5,29.0,16.0,0
0.005,0.027000000000000003,0.067,0.4,7.0,2.0,0
0.003,0.037000000000000005,0.011000000000000001,0.5,28.0,20.0,0
0.003,0.03,0.006,0.4,21.0,9.0,0
0.008,0.057,0.002,0.9,47.0,35.0,0
0.004,0.015,0.017,0.3,9.0,1.0,0
0.005,0.027999999999999997,0.038,0.4,70.0,70.0,0
0.003,0.075,0.002,1.0,74.0,43.0,0
0.004,0.034,0.033,0.5,20.0,13.0,0
0.003,0.013000000000000001,0.051,0.2,22.0,12.0,0
0.005,0.026000000000000002,0.028999999999999998,0.4,46.0,26.0,0
0.004,0.051,0.002,0.7,22.0,15.0,0
0.003,0.006999999999999999,0.04,0.3,28.0,15.0,0
0.002,0.045,0.002,0.8,47.0,33.0,0
0.004,0.012,0.042,0.4,28.0,23.0,0
0.008,0.028999999999999998,0.019,0.4,45.0,26.0,0
0.003,0.036000000000000004,-1.0,0.6,38.0,30.0,0
0.004,0.03,0.066,0.3,34.0,19.0,0
0.004,0.038,0.07200000000000001,0.6,76.0,46.0,0
0.003,0.022000000000000002,0.027000000000000003,0.8,26.0,38.0,0
0.002,0.018000000000000002,0.021,0.3,7.0,4.0,0
0.005,0.03,0.051,0.5,33.0,18.0,0
0.003,0.043,0.003,0.6,35.0,23.0,0
0.003,0.022000000000000002,0.03,0.4,59.0,55.0,0
0.003,0.02,0.018000000000000002,0.4,14.0,8.0,0
0.005,0.039,0.024,0.5,33.0,16.0,0
0.004,0.013000000000000001,0.016,0.3,9.0,6.0,0
0.004,0.027999999999999997,0.018000000000000002,0.5,41.0,59.0,0
0.002,0.012,0.02,0.5,12.0,6.0,0
0.003,0.019,0.038,0.3,24.0,18.0,0
0.005,0.044000000000000004,0.002,0.8,46.0,32.0,0
0.003,0.022000000000000002,0.017,0.3,37.0,12.0,0
0.004,0.027999999999999997,0.017,0.4,41.0,23.0,0
0.009000000000000001,0.038,0.015,0.6,93.0,46.0,0
0.004,0.017,0.035,0.3,77.0,35.0,0
0.002,0.011000000000000001,0.032,0.4,17.0,13.0,0
0.003,0.016,0.034,0.4,3.0,2.0,0
0.006999999999999999,0.04,0.037000000000000005,0.6,43.0,33.0,0
0.003,0.006999999999999999,0.027000000000000003,0.4,27.0,18.0,0
0.005,0.012,0.023,0.4,20.0,15.0,0
0.003,0.008,0.044000000000000004,0.3,14.0,8.0,0
0.003,0.059000000000000004,0.005,1.0,109.0,73.0,0
0.003,0.033,0.017,0.5,48.0,44.0,0
0.002,0.023,0.013000000000000001,0.5,24.0,15.0,0
0.004,0.005,0.024,0.7,30.0,27.0,0
0.002,0.032,0.006999999999999999,0.3,5.0,4.0,0
0.005,0.06,0.002,0.7,5.0,30.0,0
0.003,0.019,0.03,0.6,33.0,27.0,0
0.005,0.026000000000000002,0.01,0.4,19.0,13.0,0
0.003,0.025,0.013000000000000001,0.3,19.0,10.0,0
0.002,0.012,0.025,0.2,8.0,6.0,0
0.005,0.018000000000000002,0.055999999999999994,0.4,39.0,20.0,0
0.003,0.035,0.011000000000000001,0.5,33.0,16.0,0
0.006999999999999999,0.013999999999999999,0.024,0.4,30.0,17.0,0
0.003,0.013000000000000001,0.012,0.4,22.0,19.0,0
0.006999999999999999,0.048,0.003,1.1,103.0,89.0,0
0.004,0.023,0.026000000000000002,0.5,9.0,6.0,0
0.003,0.019,0.048,0.4,86.0,19.0,0
0.004,0.017,0.047,0.5,66.0,19.0,0
0.006,0.046,0.013000000000000001,0.9,117.0,89.0,0
0.004,0.033,0.006,0.4,20.0,9.0,0
0.003,0.046,0.01,0.5,43.0,24.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.003,0.032,0.002,0.9,24.0,19.0,0
0.011000000000000001,0.043,0.01,0.6,62.0,36.0,0
0.004,0.008,0.039,0.5,12.0,5.0,0
0.006,0.02,0.008,0.3,24.0,14.0,0
0.004,0.044000000000000004,0.003,0.5,55.0,29.0,0
0.003,0.017,0.048,0.5,87.0,17.0,0
0.005,0.018000000000000002,0.022000000000000002,0.4,28.0,15.0,0
0.006,0.04,0.027999999999999997,1.1,138.0,81.0,0
0.002,0.008,0.023,0.3,41.0,26.0,0
0.003,0.009000000000000001,0.023,0.3,44.0,19.0,0
0.005,0.052000000000000005,0.003,0.6,45.0,37.0,0
0.006999999999999999,0.07,0.003,1.2,84.0,55.0,0
0.002,0.016,0.022000000000000002,0.2,11.0,7.0,0
0.006999999999999999,0.027999999999999997,0.023,0.7,34.0,20.0,0
0.004,0.036000000000000004,0.003,0.5,42.0,24.0,0
0.004,0.01,0.098,0.2,32.0,19.0,0
0.003,0.027000000000000003,0.028999999999999998,0.2,12.0,10.0,0
0.002,0.018000000000000002,0.015,0.2,16.0,5.0,0
0.005,0.02,0.026000000000000002,0.6,72.0,39.0,0
0.004,0.008,0.028999999999999998,0.3,17.0,5.0,0
0.003,0.039,0.013999999999999999,0.5,77.0,22.0,0
0.003,0.027000000000000003,0.033,0.5,37.0,19.0,0
0.004,0.034,0.003,1.0,30.0,26.0,0
0.005,0.015,0.036000000000000004,0.3,28.0,21.0,0
0.005,0.028999999999999998,0.038,0.4,58.0,28.0,0
0.005,0.036000000000000004,0.006,0.5,33.0,19.0,0
0.005,0.038,0.002,0.4,23.0,15.0,0
0.006999999999999999,0.04,0.027000000000000003,0.5,27.0,19.0,0
0.004,0.049,0.002,0.8,46.0,28.0,0
0.002,0.011000000000000001,0.061,0.6,37.0,17.0,0
0.004,0.013000000000000001,0.081,0.6,65.0,48.0,0
0.003,0.015,0.062,0.5,36.0,18.0,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
0.005,0.024,0.008,0.5,25.0,9.0,0
0.004,0.021,0.008,0.6,31.0,15.0,0
0.003,0.040999999999999995,0.045,0.5,63.0,51.0,0
0.006,0.033,0.051,0.7,54.0,23.0,0
0.002,0.021,0.012,0.5,11.0,1.0,0
0.003,0.051,0.002,0.8,28.0,21.0,0
0.006,0.052000000000000005,0.016,0.8,59.0,28.0,0
0.003,0.054000000000000006,0.013000000000000001,0.3,17.0,4.0,0
0.005,0.027999999999999997,0.083,0.5,53.0,33.0,0
0.003,0.023,0.024,0.4,33.0,19.0,0
0.005,0.057999999999999996,0.005,0.6,48.0,33.0,0
0.005,0.019,0.021,0.4,22.0,10.0,0
0.003,0.027000000000000003,0.015,0.3,14.0,7.0,0
0.004,0.02,0.027000000000000003,0.3,22.0,13.0,0
0.005,0.051,0.005,0.5,57.0,30.0,0
0.005,0.034,0.035,0.4,45.0,15.0,0
0.005,0.013000000000000001,0.051,0.3,51.0,12.0,0
0.005,0.018000000000000002,0.05,1.0,88.0,51.0,0
0.003,0.016,0.048,0.2,30.0,25.0,0
0.004,0.018000000000000002,0.036000000000000004,0.4,289.0,40.0,0
0.005,0.013999999999999999,0.04,0.3,10.0,5.0,0
0.005,0.031,0.017,0.4,44.0,15.0,0
0.002,0.040999999999999995,0.002,0.7,40.0,20.0,0
0.004,0.021,0.086,0.3,74.0,45.0,0
0.006,0.012,0.038,0.5,64.0,46.0,0
0.004,0.011000000000000001,0.011000000000000001,0.2,10.0,2.0,0
0.004,0.017,0.034,0.4,42.0,21.0,0
0.004,0.015,0.022000000000000002,0.4,40.0,18.0,0
0.003,0.016,0.035,0.3,17.0,7.0,0
0.008,0.047,0.053,0.9,161.0,133.0,0
0.004,0.05,0.002,0.7,40.0,25.0,0
0.005,0.049,0.006999999999999999,0.4,36.0,16.0,0
0.003,0.042,0.002,0.5,35.0,13.0,0
0.005,0.018000000000000002,0.04,0.5,66.0,42.0,0
0.004,0.023,0.025,0.5,8.0,12.0,0
0.004,0.027999999999999997,0.004,0.4,37.0,27.0,0
0.003,0.018000000000000002,0.064,0.5,38.0,17.0,0
0.005,0.049,0.009000000000000001,0.5,45.0,27.0,0
0.004,0.04,0.006,0.6,32.0,19.0,0
0.005,0.042,0.006,0.7,59.0,34.0,0
0.003,0.027999999999999997,0.015,0.7,3.0,3.0,0
0.003,0.019,0.015,0.4,34.0,21.0,0
0.006999999999999999,0.019,0.025,0.6,68.0,35.0,0
0.003,0.018000000000000002,0.024,0.5,34.0,14.0,0
0.002,0.025,0.025,0.4,12.0,7.0,0
0.003,0.031,0.03,0.5,27.0,19.0,0
0.004,0.019,0.037000000000000005,0.3,24.0,7.0,0
0.002,0.035,0.003,0.5,29.0,20.0,0
0.004,0.04,0.008,0.5,38.0,26.0,0
0.004,0.052000000000000005,0.003,0.7,74.0,32.0,0
0.002,0.009000000000000001,0.048,0.1,10.0,5.0,0
0.005,0.009000000000000001,0.016,0.3,23.0,14.0,0
0.008,0.033,0.022000000000000002,0.6,46.0,38.0,0
0.005,0.033,0.006,0.9,24.0,10.0,0
0.003,0.052000000000000005,0.006,0.7,49.0,29.0,0
0.003,0.018000000000000002,0.023,0.5,71.0,23.0,0
0.005,0.037000000000000005,0.013000000000000001,0.7,62.0,36.0,0
0.004,0.048,0.019,0.6,43.0,23.0,0
0.008,0.046,0.013000000000000001,0.4,33.0,22.0,0
0.004,0.047,0.005,0.5,40.0,28.0,0
0.004,0.01,0.028999999999999998,0.5,63.0,11.0,0
0.003,0.006999999999999999,0.048,0.4,37.0,17.0,0
0.005,0.07400000000000001,0.002,1.0,142.0,100.0,0
0.005,0.023,0.01,0.4,35.0,23.0,0
0.005,0.009000000000000001,0.057,0.3,34.0,19.0,0
0.005,0.026000000000000002,0.013000000000000001,0.4,20.0,9.0,0
0.006,0.042,0.055,0.6,59.0,24.0,0
0.003,0.032,0.002,0.4,10.0,7.0,0
0.002,0.019,0.019,0.6,27.0,12.0,0
0.006,0.017,0.011000000000000001,0.5,20.0,15.0,0
0.004,0.008,0.032,0.4,29.0,15.0,0
0.003,0.027000000000000003,0.017,0.3,9.0,8.0,0
0.003,0.048,0.004,0.5,43.0,15.0,0
0.003,0.031,0.019,0.5,40.0,20.0,0
0.003,0.055,0.01,0.5,17.0,10.0,0
0.006999999999999999,0.052000000000000005,0.001,0.8,47.0,34.0,0
0.003,0.044000000000000004,0.011000000000000001,0.6,56.0,25.0,0
0.005,0.046,0.015,0.8,36.0,25.0,0
0.003,0.018000000000000002,0.06,0.2,21.0,12.0,0
0.006999999999999999,0.016,0.037000000000000005,0.3,44.0,38.0,0
0.004,0.052000000000000005,0.006,0.8,38.0,27.0,0
0.005,0.064,0.005,0.6,71.0,52.0,0
0.004,0.026000000000000002,0.006999999999999999,0.4,37.0,23.0,0
0.005,0.012,0.113,0.5,37.0,23.0,0
0.005,0.027000000000000003,0.021,0.5,63.0,59.0,0
0.005,0.013999999999999999,0.036000000000000004,0.8,59.0,41.0,0
0.002,0.01,0.040999999999999995,0.3,15.0,3.0,0
0.005,0.035,0.015,0.7,61.0,49.0,0
0.006,0.013000000000000001,0.013999999999999999,0.4,24.0,14.0,0
0.004,0.013000000000000001,0.055999999999999994,0.6,28.0,13.0,0
0.004,0.008,0.057999999999999996,0.3,17.0,6.0,0
0.004,0.011000000000000001,0.027000000000000003,0.6,21.0,12.0,0
0.005,0.023,0.017,0.6,89.0,16.0,0
0.003,0.040999999999999995,0.011000000000000001,0.6,50.0,13.0,0
0.004,0.013999999999999999,0.038,0.4,16.0,12.0,0
0.003,0.031,0.046,0.4,22.0,20.0,0
0.003,0.021,0.042,0.3,52.0,36.0,0
0.002,0.004,0.032,0.3,8.0,2.0,0
0.005,0.03,0.016,0.5,29.0,15.0,0
0.002,0.031,0.019,0.4,29.0,15.0,0
